GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,EMP,EMP_S,PAYANN,BENEFIT,BENEFIT_S,BENHEA,BENPEB,BENPEC,BENOTH,EMPAVPW,HOURS,PAYANPW,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTRSL,CSTCNT,CSTFU,CSTFU_S,ELECPCH,CSTELEC,CSTELEC_S,ELECGEN,ELECSLD,RCPTOT,RCPTOT_S,RCPTPLM,RCPTRAN,MSCTOT,MSCRSLTT,MSCCNTTT,MSCOTH,VALADD,VALADD_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,INVTOTB,INVFINB,INVWIPB,INVMATB,CEXTOT,CEXTOT_S,CEXBLD,CEXMCH,CEXMCHA,CEXMCHC,CEXMCHO,DPRTOT,DPRTOT_S,RPTOT,RPTOT_S,RPBLD,RPMCH,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0100000US,,United States,,31142,"Fruit and vegetable canning, pickling, and drying",,2008,81975,1,3312731,956938,1,376654,95906,72077,412300,67512,139163,2373163,21474127,1,19535636,879524,128062,609007,1,4200105,321897,1,266676,52194,37993972,1,36604788,1756331,1389184,1089297,270902,28985,16534296,1,7056291,2,4441911,3,1023013,1,1591367,1,6792331,4234019,1014727,1543585,1167127,1,176130,990997,11981,44249,934768,821080,1,239641,1,123896,115745,2368265,2,162460,10651,6539,12957,17237,200404,158273,221820,91697,98619,1387608
0100000US,,United States,,31142M,"Fruit and vegetable canning, pickling, and drying",,2009,80357,1,3312198,1008460,1,400858,72381,71595,463626,67300,135982,2452078,21686752,1,19907561,801573,123095,525638,1,4584004,328885,1,,81173,38192852,1,36891703,2101905,1301149,1023214,222652,55284,16760356,1,7502376,1,4749851,1,1068897,4,1683629,1,6947473,4379737,993787,1573949,1120418,1,211296,909122,13124,41535,854463,861659,1,269364,2,138919,130446,2522573,2,168029,10328,8157,15487,19398,253803,167657,230035,104471,103735,1441473
0100000US,,United States,,31142M,"Fruit and vegetable canning, pickling, and drying",,2008,81975,1,3312731,956938,1,376654,95906,72077,412300,67512,139163,2373163,21474127,1,19535636,879524,128062,609007,1,4200105,321897,1,266676,52194,37993972,1,36604788,1756331,1389184,1089297,270902,28985,16534296,1,7056291,2,4441911,3,1023013,1,1591367,1,6792331,4234019,1014727,1543585,1167127,1,176130,990997,11981,44249,934768,821080,1,239641,1,123896,115745,2368265,2,162460,10651,6539,12957,17237,200404,158273,221820,91697,98619,1387608
0100000US,,United States,,3115,Dairy product manufacturing,,2009,131102,1,6095944,1984362,1,874772,135408,162041,812141,94678,195057,4019669,56102753,1,50842905,3822744,210742,544359,1,9566301,682003,1,10158,61070,84579569,1,79887087,2677869,4692483,4435647,,,28396379,1,4520479,1,2752251,1,245589,2,1522639,1,4680120,2846978,251424,1581717,2247255,2,585103,1662152,74978,56398,1530776,1467713,1,409558,1,173262,236297,4895921,1,159042,28017,16139,17749,44190,701727,374651,312756,177611,178335,2885706
0100000US,,United States,,3115,Dairy product manufacturing,,2008,131902,1,5887150,1900743,1,767181,205072,162138,766352,95291,196089,3889062,70268598,1,63524503,5012123,275209,730933,2,10494686,725830,1,19177,17174,97544321,1,91289655,3117809,6254666,6051022,,,26994736,1,4822972,1,2939234,1,264811,1,1618927,1,5239648,3248805,264108,1726734,2231060,2,486726,1744335,67808,53224,1623303,1371409,1,406126,1,168546,237580,4615448,2,149758,34117,16729,15059,41873,662411,336653,286948,149220,155084,2767596
0100000US,,United States,,31151,Dairy product (except frozen) manufacturing,,2009,112713,1,5297278,1733705,1,765960,112089,147137,708519,79979,165447,3413590,52648796,1,47792917,3548485,202095,524566,1,8229678,580732,1,10158,61070,76654652,1,72295498,2663611,4359154,4105908,90435,162811,23946384,1,4109896,1,2478192,1,241472,2,1390232,1,4233938,2550285,246977,1436676,2098469,2,573741,1524728,67909,51823,1404995,1310714,1,353450,1,138891,214559,4404650,1,130934,24652,15053,15571,39761,630647,339411,233136,162277,166567,2646641
0100000US,,United States,,31151,Dairy product (except frozen) manufacturing,,2008,113712,1,5121186,1684607,1,682893,180383,149295,672035,80933,167627,3325248,66593911,1,60285331,4706601,263843,707427,2,9179450,630710,1,19177,17174,89720990,1,83846987,3076965,5874004,5678401,86779,108824,22898084,1,4358609,1,2625671,1,259198,1,1473740,1,4717226,2882872,257403,1576951,2047126,2,468147,1578979,60676,48383,1469920,1227972,1,358862,1,139420,219442,4163849,2,126581,28920,15941,13713,37477,593210,301984,213654,130484,144322,2557565
0100000US,,United States,,311513,Cheese manufacturing,,2009,41633,1,1768187,537419,1,235462,25557,50524,225876,34887,70504,1362151,23813670,1,22344469,1010637,70743,197525,2,3079925,190296,1,1547,,30629953,1,29542164,1845490,1087789,1029729,20219,37841,6758506,2,2268249,1,1389551,1,140865,3,737834,1,2332116,1461655,146069,724392,868050,3,305567,562483,11748,18017,532719,528612,1,74496,3,48325,26170,1813757,3,45879,17883,6847,4007,13075,166041,132203,107276,44764,47975,1227806
0100000US,,United States,,311513,Cheese manufacturing,,2008,42182,1,1701538,555468,1,228832,55131,45774,225732,35162,70726,1305023,31147584,1,29018006,1515118,101720,284030,1,3763895,228710,1,,,37518806,1,35741479,1924578,1777327,1703541,30827,42960,6290875,2,2435178,1,1544329,1,163306,2,727543,1,2538142,1655037,156257,726849,795896,3,174146,621750,12120,18347,591284,490645,1,77551,1,45785,31766,1613936,2,42665,16283,6649,2505,11514,157447,111480,93778,38816,34275,1098525
0100000US,,United States,,311514,"Dry, condensed, and evaporated dairy product manufacturing",,2009,13081,1,689736,252996,1,108513,15110,29730,99643,9926,21554,461098,7277525,1,6420036,570969,30146,147625,1,1535322,108750,1,5,,12660615,1,12053283,389871,607332,585349,18439,3543,5339970,1,858134,1,522534,1,74920,5,260681,3,954290,570151,72827,311311,494843,2,170284,324559,3148,8844,312567,204962,1,41265,1,17798,23467,557000,3,32891,2295,1017,2617,4023,86016,46495,10959,25922,20212,324554
0100000US,,United States,,311514,"Dry, condensed, and evaporated dairy product manufacturing",,2008,14216,1,733558,254887,1,101316,27258,20490,105822,10671,23573,501667,9168483,1,8261083,556532,43642,192716,1,1611842,114511,1,,,15001494,1,14315029,445126,686465,660267,23367,2831,5823557,1,1002457,1,594348,1,74771,2,333338,2,994045,616031,72874,305140,465455,3,125597,339858,12816,8717,318325,193348,1,38451,1,17251,21200,507221,1,24693,8049,1041,2499,3427,72861,38650,13082,20213,20009,302696
0100000US,,United States,,31151N,Fluid milk and butter manufacturing,,2009,57999,1,2839355,943290,2,421985,71422,66883,383000,35166,73390,1590342,21557601,1,19028412,1966880,101207,179416,1,3614431,281686,1,8606,,33364085,1,30700051,428250,2664034,2490830,51777,121427,11847908,2,983512,1,566107,1,25688,5,391717,1,947532,518479,28080,400973,735576,4,97890,637685,53014,24962,559710,577140,1,237689,2,72768,164921,2033893,2,52164,4475,7189,8947,22663,378589,160713,114900,91591,98380,1094282
0100000US,,United States,,31151N,Fluid milk and butter manufacturing,,2008,57314,1,2686089,874252,1,352746,97995,83031,340481,35100,73328,1518558,26277844,1,23006241,2634951,118481,230681,6,3803713,287490,1,11025,17174,37200690,1,33790479,707261,3410211,3314593,32585,63033,10783652,2,920973,1,486994,2,21121,3,412858,1,1185039,611804,28273,544962,785774,5,168403,617371,35741,21319,560311,543979,2,242860,1,76383,166476,2042692,4,59222,4589,8251,8708,22536,362901,151854,106794,71454,90038,1156344
0100000US,,United States,,31152,Ice cream and frozen dessert manufacturing,,2009,18389,1,798667,250656,1,108811,23319,14904,103622,14699,29610,606078,3453957,1,3049988,274259,8646,19793,1,1336623,101271,1,,,7924917,1,7591589,14258,333329,329738,,,4449994,1,410584,1,274059,1,4116,6,132408,1,446182,296693,4448,145041,148786,3,11362,137424,7068,4575,125781,156999,1,56108,1,34370,21738,491271,4,28108,3365,1086,2177,4429,71080,35240,79620,15334,11767,239065
0100000US,,United States,,31152,Ice cream and frozen dessert manufacturing,,2008,18190,1,765965,216137,1,84288,24689,12843,94317,14359,28463,563814,3674687,1,3239173,305522,11367,23506,4,1315236,95120,1,,,7823331,1,7442668,40844,380663,372622,,,4096652,1,464364,1,313564,1,5613,7,145188,1,522421,365933,6705,149783,183935,4,18579,165356,7131,4841,153383,143437,1,47264,2,29126,18137,451599,8,23178,5197,788,1346,4397,69201,34669,73294,18736,10761,210031
0100000US,,United States,,311520,Ice cream and frozen dessert manufacturing,,2009,18389,1,798667,250656,1,108811,23319,14904,103622,14699,29610,606078,3453957,1,3049988,274259,8646,19793,1,1336623,101271,1,,,7924917,1,7591589,14258,333329,329738,,,4449994,1,410584,1,274059,1,4116,6,132408,1,446182,296693,4448,145041,148786,3,11362,137424,7068,4575,125781,156999,1,56108,1,34370,21738,491271,4,28108,3365,1086,2177,4429,71080,35240,79620,15334,11767,239065
0100000US,,United States,,311520,Ice cream and frozen dessert manufacturing,,2008,18190,1,765965,216137,1,84288,24689,12843,94317,14359,28463,563814,3674687,1,3239173,305522,11367,23506,4,1315236,95120,1,,,7823331,1,7442668,40844,380663,372622,,,4096652,1,464364,1,313564,1,5613,7,145188,1,522421,365933,6705,149783,183935,4,18579,165356,7131,4841,153383,143437,1,47264,2,29126,18137,451599,8,23178,5197,788,1346,4397,69201,34669,73294,18736,10761,210031
0100000US,,United States,,3116,Animal  slaughtering and processing,,2009,491521,1,15000337,3972729,1,1565653,156247,269243,1981586,428990,904994,11803707,110457071,1,105472881,2539700,210213,978319,1,19595114,1255957,1,1987,,164219517,1,160790804,14802392,3428713,2999810,81468,347435,53673855,1,5801008,1,3438486,1,720441,1,1642081,2,5906046,3482864,802236,1620946,2410614,1,387980,2022635,67874,65309,1889451,2205193,1,443635,2,191025,252610,8335459,1,482404,33716,17527,19462,48655,1059831,670932,271107,286004,268373,5177449
0100000US,,United States,,3116,Animal  slaughtering and processing,,2008,506857,1,15207203,3639592,1,1358954,324051,226901,1729685,440049,932674,11944569,119727148,1,113738903,3207110,270700,1257241,1,20614664,1253193,1,,,169905740,1,165930860,20879682,3974880,3519277,71615,383988,50800272,1,6275457,1,3889426,1,812770,4,1573262,1,5722286,3423357,733580,1565350,4277929,1,1136732,3141198,102118,94106,2944973,2006856,1,469463,1,197356,272108,8565670,1,478216,36774,16460,17214,52329,1099199,715250,260189,288557,259947,5341534
0100000US,,United States,,31161,Animal slaughtering and processing,,2009,491521,1,15000337,3972729,1,1565653,156247,269243,1981586,428990,904994,11803707,110457071,1,105472881,2539700,210213,978319,1,19595114,1255957,1,1987,,164219517,1,160790804,14802392,3428713,2999810,81468,347435,53673855,1,5801008,1,3438486,1,720441,1,1642081,2,5906046,3482864,802236,1620946,2410614,1,387980,2022635,67874,65309,1889451,2205193,1,443635,2,191025,252610,8335459,1,482404,33716,17527,19462,48655,1059831,670932,271107,286004,268373,5177449
0100000US,,United States,,31161,Animal slaughtering and processing,,2008,506857,1,15207203,3639592,1,1358954,324051,226901,1729685,440049,932674,11944569,119727148,1,113738903,3207110,270700,1257241,1,20614664,1253193,1,,,169905740,1,165930860,20879682,3974880,3519277,71615,383988,50800272,1,6275457,1,3889426,1,812770,4,1573262,1,5722286,3423357,733580,1565350,4277929,1,1136732,3141198,102118,94106,2944973,2006856,1,469463,1,197356,272108,8565670,1,478216,36774,16460,17214,52329,1099199,715250,260189,288557,259947,5341534
0100000US,,United States,,311615,Poultry processing,,2009,227050,1,6035349,1525379,1,555537,49581,96426,823834,203720,425775,5002797,30173492,1,28750227,558023,52060,289662,1,8017528,523519,1,,,52175146,1,51241068,4318467,934077,,,,22107586,1,2102013,2,1407461,2,158599,1,535954,6,2000415,1321138,170704,508573,877493,3,133282,744211,22682,31165,690364,908030,1,175395,2,46219,129175,3118753,3,182725,14129,7196,7406,18506,331436,312464,76365,116574,82930,1969023
0100000US,,United States,,311615,Poultry processing,,2008,243287,1,6293536,1420531,1,490964,124402,96666,708498,218358,453359,5223292,32410921,1,30696300,776447,75437,356378,1,8247778,506360,1,,,52551442,1,51333345,5446975,1218097,967048,23589,227459,20584464,1,2293714,1,1650410,1,175249,4,468054,1,1810845,1215124,175974,419748,2598248,2,851846,1746402,55383,46915,1644104,751507,1,148137,3,52644,95493,3139139,1,152358,15047,7442,6339,19735,325767,353485,69744,129630,73694,1985899
0100000US,,United States,,31161N,Animal (except poultry) slaughtering and processing,,2009,264471,1,8964988,2447350,1,1010115,106665,172817,1157753,225270,479219,6800910,80283579,1,76722654,1981677,158153,688657,1,11577586,732437,1,,,112044372,1,109549736,10483925,2494636,,72668,,31566269,1,3698995,1,2031025,1,561842,1,1106127,1,3905630,2161726,631532,1112373,1533121,1,254698,1278423,45193,34144,1199087,1297163,2,268241,3,144806,123435,5216706,2,299679,19586,10331,12057,30150,728395,358468,194741,169429,185443,3208426
0100000US,,United States,,31161N,Animal (except poultry) slaughtering and processing,,2008,263570,1,8913667,2219061,1,867990,199649,130236,1021187,221691,479315,6721277,87316226,1,83042603,2430663,195264,900863,1,12366886,746833,1,,,117354298,1,114597515,15432708,2756783,2552228,48026,156528,30215808,1,3981743,1,2239016,1,637520,6,1105207,2,3911441,2208233,557606,1145602,1679681,3,284886,1394796,46735,47191,1300870,1255350,1,321326,2,144711,176614,5426531,2,325859,21727,9019,10876,32593,773432,361765,190445,158927,186253,3355635
0100000US,,United States,,3117,Seafood product preparation and packaging,,2009,33685,2,1089978,262888,2,91158,10721,18517,142491,28296,54383,712026,6108437,3,5232783,602713,32119,155810,2,1073089,85012,2,162279,,10538817,2,9830012,198766,708805,667682,28010,13113,4461222,3,1686736,4,1059429,2,98510,38,528797,3,1734493,1138783,62569,533141,221962,8,16046,205916,8691,5651,191573,180814,2,70241,4,49526,20714,1103562,4,67945,1960,1333,3270,10035,103963,31623,50992,40768,40913,750758
0100000US,,United States,,3117,Seafood product preparation and packaging,,2008,37252,2,1160227,276969,3,96407,26547,16963,137053,31774,58627,798736,6023898,2,5072366,635311,31065,201138,6,1058902,84017,6,158183,,10046567,3,9288353,164398,758214,726704,21728,9782,4066471,5,1746179,2,1153365,3,62005,29,530808,1,1385001,898670,21182,465148,398950,12,50779,348171,11037,9262,327872,183335,5,71734,11,46807,24926,929575,5,60927,2404,1397,3293,8467,84559,28893,29038,39947,29912,640737
0100000US,,United States,,31171,Seafood product preparation and packaging,,2009,33685,2,1089978,262888,2,91158,10721,18517,142491,28296,54383,712026,6108437,3,5232783,602713,32119,155810,2,1073089,85012,2,162279,,10538817,2,9830012,198766,708805,667682,28010,13113,4461222,3,1686736,4,1059429,2,98510,38,528797,3,1734493,1138783,62569,533141,221962,8,16046,205916,8691,5651,191573,180814,2,70241,4,49526,20714,1103562,4,67945,1960,1333,3270,10035,103963,31623,50992,40768,40913,750758
0100000US,,United States,,31171,Seafood product preparation and packaging,,2008,37252,2,1160227,276969,3,96407,26547,16963,137053,31774,58627,798736,6023898,2,5072366,635311,31065,201138,6,1058902,84017,6,158183,,10046567,3,9288353,164398,758214,726704,21728,9782,4066471,5,1746179,2,1153365,3,62005,29,530808,1,1385001,898670,21182,465148,398950,12,50779,348171,11037,9262,327872,183335,5,71734,11,46807,24926,929575,5,60927,2404,1397,3293,8467,84559,28893,29038,39947,29912,640737
0100000US,,United States,,31171M,Seafood product preparation and packaging,,2009,33685,2,1089978,262888,2,91158,10721,18517,142491,28296,54383,712026,6108437,3,5232783,602713,32119,155810,2,1073089,85012,2,162279,,10538817,2,9830012,198766,708805,667682,28010,13113,4461222,3,1686736,4,1059429,2,98510,38,528797,3,1734493,1138783,62569,533141,221962,8,16046,205916,8691,5651,191573,180814,2,70241,4,49526,20714,1103562,4,67945,1960,1333,3270,10035,103963,31623,50992,40768,40913,750758
0100000US,,United States,,31171M,Seafood product preparation and packaging,,2008,37252,2,1160227,276969,3,96407,26547,16963,137053,31774,58627,798736,6023898,2,5072366,635311,31065,201138,6,1058902,84017,6,158183,,10046567,3,9288353,164398,758214,726704,21728,9782,4066471,5,1746179,2,1153365,3,62005,29,530808,1,1385001,898670,21182,465148,398950,12,50779,348171,11037,9262,327872,183335,5,71734,11,46807,24926,929575,5,60927,2404,1397,3293,8467,84559,28893,29038,39947,29912,640737
0100000US,,United States,,3118,Bakeries and tortilla manufacturing,,2009,257637,1,9096556,2703711,1,1105324,155538,225007,1217841,171615,323956,5320862,24193487,1,20744438,2326390,137530,401642,1,7615550,583487,1,8675,,59448681,1,56233757,1016135,3214924,3091739,,,35242007,1,1988472,1,870990,1,66607,10,1050875,1,2051089,878735,86249,1086104,1390443,4,151577,1238866,43465,42727,1152674,1341035,2,719512,20,536890,182621,5512012,2,608022,16025,6622,17920,62734,381154,147468,153380,142010,230854,3745825
0100000US,,United States,,3118,Bakeries and tortilla manufacturing,,2008,270512,1,9414077,2807311,1,1072950,287408,259140,1187813,172676,333557,5374461,24515962,1,21092692,2247253,138097,453329,1,7852485,584591,1,,,58752854,1,55339660,1029609,3413194,3295413,,,34198068,1,2025223,4,886319,3,67007,10,1071897,5,1972513,858090,108652,1005771,1679084,4,180243,1498841,49265,46899,1402678,1302331,1,540322,2,355922,184400,5192826,3,562087,18748,7137,14327,62567,344210,148873,147242,144342,219352,3523941
0100000US,,United States,,31181,Bread and bakery product manufacturing,,2009,195224,1,6674646,1941291,1,770304,126409,167653,876925,120554,225702,3589517,13820362,1,11340997,1734012,100042,262887,1,4722624,382424,1,8675,,35606371,1,33320371,479359,2285999,2223928,7649,54422,21761743,1,897545,2,317102,3,33585,5,546859,2,952015,326124,60224,565667,766566,3,80106,686459,33419,23645,629395,781757,1,571315,25,427100,144215,3880673,2,463375,12326,4331,10872,47406,251266,100118,106941,99908,169100,2615031
0100000US,,United States,,31181,Bread and bakery product manufacturing,,2008,206854,1,7025041,1999019,1,752081,197195,185122,864622,121010,232458,3672982,14198725,1,11748930,1669811,98757,291156,1,5076850,390071,1,,,35791359,1,33330220,504925,2461139,2443077,3189,14873,21501113,1,908112,9,316793,8,31669,22,559651,9,936781,345318,75424,516039,1227821,5,128096,1099725,36512,32500,1030712,794017,1,414543,2,266149,148394,3778306,3,409704,15637,4885,10271,51032,235314,108901,101997,105451,164683,2570432
0100000US,,United States,,31181M,Bread and bakery product manufacturing,,2009,195224,1,6674646,1941291,1,770304,126409,167653,876925,120554,225702,3589517,13820362,1,11340997,1734012,100042,262887,1,4722624,382424,1,8675,,35606371,1,33320371,479359,2285999,2223928,7649,54422,21761743,1,897545,2,317102,3,33585,5,546859,2,952015,326124,60224,565667,766566,3,80106,686459,33419,23645,629395,781757,1,571315,25,427100,144215,3880673,2,463375,12326,4331,10872,47406,251266,100118,106941,99908,169100,2615031
