GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,EMPAVPW,EMPAVPW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,RCPTOT,RCPTOT_S,RCPTPLM,RCPTPLM_S,RCPTRAN,RCPTRAN_S,MSCTOT,MSCTOT_S,MSCRSLTT,MSCRSLTT_S,MSCCNTTT,MSCCNTTT_S,MSCOTH,MSCOTH_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S
0100000US,,United States,32411,Petroleum refineries,2014,64363,0.1,7536160,0.1,2532973,0.1,801103,0.1,580855,0.1,437832,0.1,713183,0.1,39713,0.1,91761,0.1,4134413,0.1,656116432,0.1,613089142,0.1,32178577,0.0,7356256,0.1,2837309,0.1,655148,0.1,49545791,0.1,17685839,0.0,D,D,741054414,0.1,698627306,0.1,34047718,0.0,42427109,0.1,33646203,0.0,D,D,D,D,77403174,0.1,42068628,0.1,18576772,0.1,13581736,0.1,9910121,0.1,31831377,0.1,13381560,0.1,11242139,0.1,7207678,0.1,14363403,0.1,6258477,0.1,8104926,0.1,40547,0.1,62094,0.1,8002284,0.1,608986,0.1,48978,0.0,560008,0.1,18300118,0.1,1289359,0.1,29644,1.0,36940,0.1,27578,0.1,32385,0.3,6397395,0.1,751931,0.1,9616,2.2,1653407,0.1,1870054,0.1,6201808,0.2
0100000US,,United States,324110,Petroleum refineries,2014,64363,0.1,7536160,0.1,2532973,0.1,801103,0.1,580855,0.1,437832,0.1,713183,0.1,39713,0.1,91761,0.1,4134413,0.1,656116432,0.1,613089142,0.1,32178577,0.0,7356256,0.1,2837309,0.1,655148,0.1,49545791,0.1,17685839,0.0,D,D,741054414,0.1,698627306,0.1,34047718,0.0,42427109,0.1,33646203,0.0,D,D,D,D,77403174,0.1,42068628,0.1,18576772,0.1,13581736,0.1,9910121,0.1,31831377,0.1,13381560,0.1,11242139,0.1,7207678,0.1,14363403,0.1,6258477,0.1,8104926,0.1,40547,0.1,62094,0.1,8002284,0.1,608986,0.1,48978,0.0,560008,0.1,18300118,0.1,1289359,0.1,29644,1.0,36940,0.1,27578,0.1,32385,0.3,6397395,0.1,751931,0.1,9616,2.2,1653407,0.1,1870054,0.1,6201808,0.2
0100000US,,United States,32412,"Asphalt paving, roofing, and saturated materials manufacturing",2014,22889,2.0,1367342,1.5,426119,2.5,169960,2.5,33149,9.7,46027,3.2,176984,3.7,17806,2.2,36802,1.8,965624,1.7,15280504,1.2,13963923,1.3,551878,2.7,444287,2.4,223470,2.6,96945,6.1,2506552,3.1,0,X,0,X,22755160,1.0,21805231,1.1,734204,0.0,949929,2.3,721387,2.2,D,D,D,D,7438922,1.6,2462874,0.9,1365893,0.7,145840,1.9,951140,1.9,2395592,0.8,1353911,0.8,122088,2.6,919593,1.6,546688,3.0,52856,7.5,493831,3.2,18399,2.0,3922,11.8,471510,3.3,219777,3.0,95532,5.9,124245,2.7,1333947,1.9,55033,4.5,7235,5.6,1908,3.5,5099,4.1,13919,3.8,210827,2.9,49987,3.5,12864,3.0,59729,2.9,96172,3.5,821175,2.3
0100000US,,United States,324121,Asphalt paving mixture and block manufacturing,2014,14094,3.3,787648,2.6,264485,3.5,93877,4.4,25958,12.4,27399,5.3,117250,3.6,11125,3.4,22244,3.0,574085,2.9,9388187,1.9,8443548,2.0,315462,3.5,381118,2.7,157419,3.6,90640,6.4,1722110,4.5,0,X,0,X,13150370,1.7,12583342,1.8,466555,0.0,567028,3.5,376449,3.4,140891,10.3,49689,9.9,3744457,2.7,1160553,1.0,479846,1.7,129086,1.9,551621,1.4,1087107,1.3,483340,1.9,107866,2.3,495901,2.2,260041,5.7,24152,16.1,235888,6.0,17666,2.1,1215,11.4,217007,6.5,151982,3.2,56677,6.1,95305,3.5,741897,3.0,26645,8.0,3722,10.9,1062,3.1,2956,6.9,9552,5.0,144173,3.9,20549,6.6,8531,3.3,39990,2.8,66233,4.9,418484,3.9
0100000US,,United States,324122,Asphalt shingle and coating materials manufacturing,2014,8796,0.8,579694,0.6,161635,3.1,76082,0.8,7190,0.7,18629,1.6,59733,8.5,6681,0.4,14558,0.6,391540,0.5,5892316,0.7,5520375,0.7,236416,4.0,63169,0.7,66052,0.5,6305,15.9,784442,0.7,0,X,0,X,9604789,0.6,9221889,0.6,267649,0.0,382901,2.5,344938,2.8,D,D,D,D,3694465,1.5,1302320,1.4,886047,0.6,16754,6.5,399519,4.2,1308484,0.9,870570,0.7,14222,13.6,423691,2.5,286647,2.4,28704,2.7,257943,2.5,733,9.7,2707,16.2,254504,2.5,67795,6.8,38855,11.5,28940,1.2,592050,2.2,28388,4.5,3513,1.5,846,6.8,2143,2.0,4366,4.9,66654,3.9,29438,3.8,4333,6.0,19740,6.9,29939,2.6,402691,2.3
0100000US,,United States,32419,Other petroleum and coal products manufacturing,2014,14850,0.5,1060145,0.5,329148,1.0,130006,1.5,51415,2.1,37669,3.4,110059,0.8,9761,1.6,20465,1.4,607157,0.8,15122603,0.3,14395147,0.3,373885,1.7,152342,0.3,87019,0.3,114210,2.8,1218799,0.3,366154,0.0,D,D,22464893,0.3,21944332,0.3,1128773,0.0,520561,3.9,456333,2.8,49271,36.5,14956,4.4,7190595,0.6,2621171,0.5,1290700,0.4,410812,2.2,919659,0.8,2625142,0.4,1173425,0.9,376393,1.8,1075324,0.8,638310,2.8,102415,9.8,535895,1.9,4758,6.9,10292,1.3,520845,1.9,94784,0.6,51232,0.7,43551,0.7,1061871,1.7,85231,4.0,14221,1.0,3785,3.1,5579,4.7,6503,4.7,213162,1.2,60067,0.6,22134,3.1,50439,1.9,75561,1.3,525190,2.3
0100000US,,United States,324191,Petroleum lubricating oil and grease manufacturing,2014,11514,0.6,829921,0.7,242979,1.4,91573,2.0,44844,2.3,25728,4.9,80834,1.0,7218,2.1,14651,1.9,438335,1.1,12518795,0.4,11968412,0.4,357748,1.8,78103,0.5,55005,0.5,59528,5.4,756005,0.5,0,X,0,X,18117754,0.4,17627710,0.4,1099515,0.0,490044,4.1,428913,3.0,D,D,D,D,5586176,0.7,2062275,0.6,990066,0.5,336994,2.6,735216,1.0,2071906,0.4,997183,1.0,317095,2.0,757629,1.0,309403,5.2,72345,13.7,237058,3.2,D,D,D,D,225571,3.2,70963,0.8,42095,0.8,28868,1.0,749539,2.1,63241,1.1,8401,1.6,3460,3.4,5449,4.8,5390,5.3,89111,2.0,36760,0.8,22063,3.2,30874,2.6,52101,1.3,432687,2.7
0100000US,,United States,324199,All other petroleum and coal products manufacturing,2014,3337,0.2,230224,0.3,86169,0.6,38433,0.9,6571,4.0,11941,2.0,29224,0.9,2542,0.2,5813,0.2,168822,0.3,2603808,0.9,2426735,0.9,16137,0.0,74240,0.2,32014,0.2,54682,0.2,462794,0.1,366154,0.0,D,D,4347139,0.6,4316622,0.6,29258,0.0,30517,2.2,27420,0.0,D,D,D,D,1604419,0.9,558896,0.6,300634,0.3,73819,3.7,184443,0.6,553236,1.2,176242,1.1,59298,3.5,317696,1.5,328907,2.5,30070,5.9,298837,2.2,D,D,D,D,295274,2.2,23820,0.5,9137,0.1,14683,0.9,312332,2.8,21990,15.3,5819,1.0,325,0.7,130,15.3,1113,9.6,124051,1.5,23307,1.1,71,0.0,19565,2.7,23460,2.9,92502,2.8
0100000US,,United States,325,Chemical manufacturing,2014,714907,0.3,53158025,0.3,15737103,0.4,6235831,0.6,1353181,0.4,2209006,0.7,5939086,0.3,433987,0.4,884400,0.4,25673864,0.4,406507250,0.2,353261691,0.2,29294996,2.2,11070233,0.2,9075768,0.2,3804563,0.7,153033570,0.2,48094168,0.1,15787435,0.1,787436016,0.2,738302445,0.2,90607544,0.0,49133571,1.7,37207084,2.1,6352692,2.6,5573795,1.1,380294991,0.3,79555879,0.4,38085866,0.5,16342843,0.3,25127170,1.3,78612332,0.6,36831496,0.4,16963438,2.7,24817397,0.3,28104089,0.8,5759421,0.6,22344669,0.9,307826,1.7,895403,2.3,21141440,0.9,3250078,0.9,1751137,1.5,1498941,0.7,53700185,1.1,3873767,4.1,348824,1.5,385498,0.6,398427,1.5,500202,5.1,7576141,0.6,4434375,0.5,2745969,0.8,6228281,0.5,2958727,1.0,24249974,1.9
0100000US,,United States,3251,Basic chemical manufacturing,2014,146284,0.8,12114827,0.5,3727165,0.4,1437121,0.7,417331,0.7,582750,0.9,1289963,0.6,90333,1.1,194883,1.2,6714960,0.8,159758083,0.2,137762164,0.2,8103905,1.9,7825656,0.2,5126280,0.2,940078,0.7,94773009,0.2,25220324,0.1,7962668,0.1,259925001,0.1,247053655,0.2,48357542,0.0,12871346,1.6,8627584,2.0,3257985,2.6,985777,4.3,99636012,0.3,19629364,0.5,10278962,0.7,2604212,1.2,6746189,0.5,18857562,0.5,9702852,0.6,2649416,1.0,6505294,0.7,11553825,0.9,2795520,0.6,8758305,1.1,102905,4.5,395958,5.2,8259442,1.0,994391,1.3,237709,3.1,756682,0.9,17073560,1.5,912865,1.3,66334,1.0,68704,1.7,89341,1.8,96526,2.8,3701998,0.6,2971756,0.6,88566,11.0,1080269,0.9,1019199,1.6,6978003,3.3
0100000US,,United States,32511,Petrochemical manufacturing,2014,9094,1.4,987009,0.4,366908,0.2,102904,0.1,62631,0.0,83030,0.6,118343,0.2,5650,2.2,12428,2.0,607663,0.6,46404754,0.1,39952686,0.1,3883141,0.7,2120600,0.1,403014,0.1,45313,0.0,7924036,0.1,D,D,D,D,74155106,0.1,70290045,0.1,25846829,0.0,3865061,1.9,3870982,1.1,D,D,D,D,27534473,0.1,3048849,0.1,1557170,0.2,231488,0.0,1260191,0.0,2497274,0.1,1198712,0.1,374067,0.0,924495,0.0,2723260,1.1,290535,0.2,2432725,1.3,5929,2.1,23875,1.0,2402921,1.3,74020,0.1,6521,0.6,67499,0.1,1892033,0.1,100258,0.0,6039,0.0,5918,0.0,5993,0.0,4380,3.2,829828,0.1,80279,0.0,1244,12.2,162548,0.1,160039,0.1,535507,0.0
0100000US,,United States,325110,Petrochemical manufacturing,2014,9094,1.4,987009,0.4,366908,0.2,102904,0.1,62631,0.0,83030,0.6,118343,0.2,5650,2.2,12428,2.0,607663,0.6,46404754,0.1,39952686,0.1,3883141,0.7,2120600,0.1,403014,0.1,45313,0.0,7924036,0.1,D,D,D,D,74155106,0.1,70290045,0.1,25846829,0.0,3865061,1.9,3870982,1.1,D,D,D,D,27534473,0.1,3048849,0.1,1557170,0.2,231488,0.0,1260191,0.0,2497274,0.1,1198712,0.1,374067,0.0,924495,0.0,2723260,1.1,290535,0.2,2432725,1.3,5929,2.1,23875,1.0,2402921,1.3,74020,0.1,6521,0.6,67499,0.1,1892033,0.1,100258,0.0,6039,0.0,5918,0.0,5993,0.0,4380,3.2,829828,0.1,80279,0.0,1244,12.2,162548,0.1,160039,0.1,535507,0.0
0100000US,,United States,32512,Industrial gas manufacturing,2014,8893,5.4,642560,4.8,192636,3.8,74365,6.6,29036,4.7,26206,12.3,63029,4.5,6166,6.7,13506,8.1,425998,5.8,3534411,2.6,1758769,4.9,167166,8.8,480650,1.3,1070305,0.8,57521,2.5,17856415,0.7,D,D,0,X,7308776,1.4,6928693,1.4,542539,0.0,380083,7.3,209402,8.9,1198,15.9,169483,7.4,3756779,2.0,533735,3.4,D,D,D,D,154895,1.3,505338,2.4,D,D,D,D,144084,1.3,483590,4.8,23722,2.5,459868,5.0,22208,14.4,3825,10.5,433835,5.1,66642,3.8,14264,14.3,52378,2.7,647379,2.3,46639,3.0,2430,9.0,2250,1.9,1579,23.0,5651,3.4,187898,4.1,92184,1.7,487,33.2,42166,0.5,87337,1.3,178759,3.4
0100000US,,United States,325120,Industrial gas manufacturing,2014,8893,5.4,642560,4.8,192636,3.8,74365,6.6,29036,4.7,26206,12.3,63029,4.5,6166,6.7,13506,8.1,425998,5.8,3534411,2.6,1758769,4.9,167166,8.8,480650,1.3,1070305,0.8,57521,2.5,17856415,0.7,D,D,0,X,7308776,1.4,6928693,1.4,542539,0.0,380083,7.3,209402,8.9,1198,15.9,169483,7.4,3756779,2.0,533735,3.4,D,D,D,D,154895,1.3,505338,2.4,D,D,D,D,144084,1.3,483590,4.8,23722,2.5,459868,5.0,22208,14.4,3825,10.5,433835,5.1,66642,3.8,14264,14.3,52378,2.7,647379,2.3,46639,3.0,2430,9.0,2250,1.9,1579,23.0,5651,3.4,187898,4.1,92184,1.7,487,33.2,42166,0.5,87337,1.3,178759,3.4
0100000US,,United States,32513,Synthetic dye and pigment manufacturing,2014,8343,1.4,627454,1.0,199922,1.2,83955,1.6,15678,6.1,30035,5.1,70254,1.1,5384,2.1,12133,1.4,365063,0.9,3337497,1.7,2920541,1.9,140751,1.1,118192,0.5,142364,1.0,15650,4.7,2486865,0.7,D,D,D,D,7421105,0.8,7200743,0.8,1059656,0.0,220361,5.0,172485,6.2,D,D,D,D,4167729,2.3,1250280,1.0,528629,1.8,120756,4.5,600895,0.6,1392161,0.9,615332,1.3,118175,3.4,658654,0.5,244096,4.4,27179,11.9,216917,3.5,1433,3.6,4554,12.6,210931,3.5,26042,2.4,9650,1.4,16392,3.1,503394,4.6,22910,25.5,733,13.5,1632,7.7,4286,2.4,5288,7.0,139229,1.7,37305,6.2,2405,21.8,27361,3.1,20886,3.4,241359,6.0
0100000US,,United States,325130,Synthetic dye and pigment manufacturing,2014,8343,1.4,627454,1.0,199922,1.2,83955,1.6,15678,6.1,30035,5.1,70254,1.1,5384,2.1,12133,1.4,365063,0.9,3337497,1.7,2920541,1.9,140751,1.1,118192,0.5,142364,1.0,15650,4.7,2486865,0.7,D,D,D,D,7421105,0.8,7200743,0.8,1059656,0.0,220361,5.0,172485,6.2,D,D,D,D,4167729,2.3,1250280,1.0,528629,1.8,120756,4.5,600895,0.6,1392161,0.9,615332,1.3,118175,3.4,658654,0.5,244096,4.4,27179,11.9,216917,3.5,1433,3.6,4554,12.6,210931,3.5,26042,2.4,9650,1.4,16392,3.1,503394,4.6,22910,25.5,733,13.5,1632,7.7,4286,2.4,5288,7.0,139229,1.7,37305,6.2,2405,21.8,27361,3.1,20886,3.4,241359,6.0
0100000US,,United States,32518,Other basic inorganic chemical manufacturing,2014,36431,0.5,2868178,0.5,900413,0.5,354863,1.0,89286,0.4,124080,1.4,332185,0.4,23286,0.5,50260,0.6,1666536,0.5,14201211,0.5,10905471,0.6,568802,1.8,935061,1.0,1599872,0.1,192005,0.8,31742756,0.1,8981776,0.1,D,D,31439742,0.4,27301467,0.4,2287509,0.0,4138275,0.3,783452,1.6,3033447,0.1,321376,1.3,17296186,0.7,3361285,1.3,D,D,D,D,1164984,2.2,3411501,1.4,D,D,D,D,1157546,2.7,2045867,1.5,446134,2.4,1599733,1.5,18636,4.5,24693,5.7,1556404,1.5,178413,1.3,61777,2.2,116636,1.7,3246226,2.0,168673,1.9,11050,3.1,9125,4.9,17530,2.9,25554,2.5,666777,1.5,219758,1.6,7842,18.3,209745,2.4,201622,1.0,1708551,3.2
0100000US,,United States,325180,Other basic inorganic chemical manufacturing,2014,36431,0.5,2868178,0.5,900413,0.5,354863,1.0,89286,0.4,124080,1.4,332185,0.4,23286,0.5,50260,0.6,1666536,0.5,14201211,0.5,10905471,0.6,568802,1.8,935061,1.0,1599872,0.1,192005,0.8,31742756,0.1,8981776,0.1,D,D,31439742,0.4,27301467,0.4,2287509,0.0,4138275,0.3,783452,1.6,3033447,0.1,321376,1.3,17296186,0.7,3361285,1.3,D,D,D,D,1164984,2.2,3411501,1.4,D,D,D,D,1157546,2.7,2045867,1.5,446134,2.4,1599733,1.5,18636,4.5,24693,5.7,1556404,1.5,178413,1.3,61777,2.2,116636,1.7,3246226,2.0,168673,1.9,11050,3.1,9125,4.9,17530,2.9,25554,2.5,666777,1.5,219758,1.6,7842,18.3,209745,2.4,201622,1.0,1708551,3.2
0100000US,,United States,32519,Other basic organic chemical manufacturing,2014,83524,1.2,6989626,0.8,2067285,0.6,821034,0.9,220700,1.1,319399,1.2,706152,0.9,49847,1.8,106556,1.8,3649700,1.3,92280210,0.2,82224696,0.3,3344045,4.5,4171154,0.2,1910725,0.3,629590,1.0,34762937,0.2,11153892,0.0,2247559,0.0,139600272,0.2,135332707,0.3,18621009,0.0,4267566,4.4,3591263,4.7,173221(s),48.7(s),503081,4.4,46880845,0.4,11435215,0.7,6287300,1.0,1582690,1.9,3565225,0.7,11051288,0.7,5956730,0.9,1474043,1.8,3620515,1.0,6057012,1.5,2007949,0.6,4049062,2.1,54699,5.9,339011,6.0,3655352,1.9,649274,2.0,145497,4.8,503776,1.3,10784528,2.4,574386,1.8,46082,1.1,49779,2.2,59953,2.4,55653,4.6,1878266,0.8,2542229,0.7,76588,12.6,638450,1.3,549314,2.8,4313826,5.1
0100000US,,United States,325193,Ethyl alcohol manufacturing,2014,11131,2.6,724704,4.0,196841,1.7,79217,1.1,11489,0.0,26513,3.0,79622,2.0,8121,1.3,17279,0.2,462534,2.4,29605620,0.2,26273447,0.7,807832,15.5,1789117,0.1,D,D,D,D,11330786,0.1,D,D,D,D,40817034,0.3,39882609,0.6,D,D,934424,13.3,D,D,D,D,D,D,11098826,0.7,1630151,0.6,656873,1.8,208223,13.4,765055,0.9,1407781,0.3,533582,1.7,218927,10.4,655272,1.4,707220,0.6,174469,0.0,532751,0.9,5977,0.0,11961,30.2,514814,0.2,163260,7.6,15805(s),40.0(s),147454,4.1,1787936,12.1,119762,1.8,13443,0.3,6199,16.8,13613,5.8,8929,24.1,365591,1.7,90252,0.2,23620,7.2,126040,4.4,63333,2.1,957154,20.4
0100000US,,United States,325194,"Cyclic crude, intermediate, and gum and wood chemical manufacturing",2014,5446,3.6,450847,1.2,141376,0.7,57874,1.3,13611,1.1,29194,0.4,40696,1.2,3741,5.5,7891,5.5,265162,2.2,5848893,0.2,5306429,0.2,207990,2.7,118221,4.7,D,D,D,D,2992425,0.1,D,D,D,D,8586231,1.0,8374179,1.0,D,D,212051,3.2,D,D,0,X,D,D,2699785,3.0,820811,0.2,469696,0.2,124026,0.1,227090,0.4,810168,2.0,435992,1.3,120177,1.2,253998,7.8,393632,9.9,18651,4.0,374981,10.4,1515,6.6,3504,0.0,369963,10.6,41506,1.6,12937,1.1,28568,1.8,607452,0.9,54577,1.3,1110,3.6,1791,0.6,3461,4.5,1607,4.6,87778,0.8,74717,0.1,311,0.0,61509,0.1,49893,0.6,270698,1.5
0100000US,,United States,325199,All other basic organic chemical manufacturing,2014,66947,1.3,5814075,0.8,1729069,0.7,683943,1.0,195600,1.2,263692,1.4,585834,1.1,37985,2.3,81387,2.4,2922004,1.5,56825696,0.4,50644821,0.4,2328224,3.7,2263816,0.3,1112311,0.5,476525,1.3,20439726,0.4,8364728,0.0,D,D,90197008,0.3,87075918,0.3,17416502,0.0,3121090,4.6,2572707,4.4,D,D,D,D,33082234,0.5,8984252,0.9,5160731,1.2,1250441,0.9,2573080,1.0,8833340,0.9,4987156,1.1,1134939,1.2,2711245,1.1,4956159,1.6,1814830,0.6,3141329,2.4,47208,6.9,323546,6.2,2770575,2.0,444508,0.7,116755,2.4,327753,0.8,8389139,1.6,400047,2.5,31529,1.6,41789,0.6,42879,2.9,45118,3.2,1424898,1.0,2377260,0.8,52657,18.1,450901,1.4,436088,3.6,3085975,3.3
0100000US,,United States,3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",2014,86818,0.8,6386339,0.9,2031180,2.5,801599,4.0,271095,0.6,292369,4.7,666117,1.0,59630,1.0,124411,1.2,3648211,0.7,78053465,0.4,72054089,0.3,1931038,13.3,1930292,0.5,1801584,0.7,336463,2.0,29605968,0.6,19823345,0.0,6981360,0.0,113724668,1.0,111047808,1.0,11910330,0.0,2676860,10.3,2215609,12.4,385399,0.1,75852,15.5,35941358,2.4,10865695,1.0,6566389,1.3,989107,0.6,3310199,1.0,11207061,0.5,6814298,0.5,1011353,0.9,3381410,0.8,4224570,4.0,264851,7.2,3959719,4.0,21894,2.5,49511,2.1,3888313,4.1,356307,5.0,165832,10.5,190475,2.0,6077370,1.7,662538,1.0,27334,4.1,16770,3.6,29383,5.9,29394,3.5,1276137,0.8,460610,1.5,30731,5.8,413171,1.7,439306,1.0,2691995,3.3
0100000US,,United States,32521,Resin and synthetic rubber manufacturing,2014,73479,0.9,5724167,1.0,1827382,2.7,707874,4.5,264100,0.6,270862,5.1,584547,1.1,48463,1.1,101158,1.4,3151580,0.7,73171110,0.4,67508286,0.3,1885124,13.7,1857651,0.5,1615956,0.7,304093,2.1,26618248,0.7,D,D,6981360,0.0,105694894,1.0,103074505,1.0,9750717,0.0,2620389,10.5,2164057,12.7,D,D,D,D,32771652,2.7,9881780,1.1,6102469,1.4,902166,0.6,2877145,1.1,10215614,0.5,6326834,0.6,925669,1.0,2963111,0.9,3720051,3.7,232893,3.2,3487158,3.8,20222,1.1,45147,1.5,3421789,3.9,328437,5.3,148784,11.5,179653,2.1,5764242,1.8,630513,1.0,25282,4.4,15781,3.8,25429,6.7,26335,3.9,1195445,0.9,438446,1.6,26233,6.6,371863,1.9,415728,1.1,2593186,3.4
0100000US,,United States,325211,Plastics material and resin manufacturing,2014,65909,0.9,5135102,1.1,1644044,3.0,631875,5.1,250495,0.6,241855,5.7,519819,1.1,43656,1.2,91269,1.5,2819743,0.8,67394531,0.5,62337492,0.3,1534149,16.8,1711133,0.6,1523701,0.8,288056,2.2,25341555,0.7,19383520,0.0,D,D,97610831,1.1,95400766,1.1,8832124,0.0,2210065,12.5,1762482,15.6,386971,0.1,60613,19.4,30463204,2.9,8757388,1.3,5348562,1.6,822073,0.5,2586754,1.2,9047878,0.6,5571817,0.7,845720,1.1,2630340,1.0,3484232,3.7,209644,1.3,3274588,3.9,19793,1.1,39932,1.7,3214863,4.0,291592,6.0,129644,13.2,161948,2.3,4996211,2.0,568853,1.1,21824,5.1,12831,4.4,17656,7.7,22457,4.5,1099901,0.9,404922,1.7,14678,11.5,244472,2.9,364168,1.1,2224449,4.0
0100000US,,United States,325212,Synthetic rubber manufacturing,2014,7570,1.2,589065,1.0,183338,1.6,75999,1.7,13604,4.0,29007,1.7,64728,2.7,4807,0.9,9889,1.0,331837,1.1,5776579,0.4,5170794,0.5,350975,2.7,146518,0.7,92255,0.3,16037,3.4,1276693,1.0,D,D,D,D,8084063,0.5,7673739,0.4,918594,0.0,410324,2.9,401575,2.9,D,D,D,D,2308448,2.1,1124392,1.1,753908,1.5,80093,4.4,290391,1.7,1167737,0.7,755016,0.8,79949,3.0,332771,1.7,235819,17.9,23249,29.9,212570,16.7,428,6.1,5215,2.2,206927,17.1,36846,2.5,19140,5.9,17706,1.4,768031,1.5,61661,2.8,3458,4.8,2950,6.6,7773,13.5,3878,5.9,95543,1.7,33524,2.6,11555,3.6,127392,0.4,51561,4.2,368737,2.0
0100000US,,United States,32522,Artificial and synthetic fibers and filaments manufacturing,2014,13339,2.1,662172,2.6,203797,0.9,93725,0.4,6995,3.1,21507,0.9,81569,2.1,11168,2.3,23253,2.5,496631,3.1,4882356,0.8,4545803,0.9,45914,3.4,72641,1.0,185628,0.3,32370,4.9,2987720,0.4,D,D,0,X,8029774,0.4,7973303,0.4,2159612,0.0,56471,12.3,51553,13.5,D,D,D,D,3169706,1.2,983915,0.6,463919,0.4,86941,1.5,433054,1.1,991447,1.0,487464,0.8,85683,1.8,418299,1.4,504520,20.4,31959(s),54.9(s),472561,18.1,1673,30.3,4364,18.3,466524,18.1,27870,11.1,17048,18.9,10822,1.4,313128,3.0,32025,2.0,2053,4.6,988,6.5,3955,2.9,3059,3.8,80692,1.8,22164,2.0,4498,8.2,41308,1.1,23577,2.6,98809,7.5
0100000US,,United States,325220,Artificial and synthetic fibers and filaments manufacturing,2014,13339,2.1,662172,2.6,203797,0.9,93725,0.4,6995,3.1,21507,0.9,81569,2.1,11168,2.3,23253,2.5,496631,3.1,4882356,0.8,4545803,0.9,45914,3.4,72641,1.0,185628,0.3,32370,4.9,2987720,0.4,D,D,0,X,8029774,0.4,7973303,0.4,2159612,0.0,56471,12.3,51553,13.5,D,D,D,D,3169706,1.2,983915,0.6,463919,0.4,86941,1.5,433054,1.1,991447,1.0,487464,0.8,85683,1.8,418299,1.4,504520,20.4,31959(s),54.9(s),472561,18.1,1673,30.3,4364,18.3,466524,18.1,27870,11.1,17048,18.9,10822,1.4,313128,3.0,32025,2.0,2053,4.6,988,6.5,3955,2.9,3059,3.8,80692,1.8,22164,2.0,4498,8.2,41308,1.1,23577,2.6,98809,7.5
0100000US,,United States,3253,"Pesticide, fertilizer, and other agricultural chemical manufacturing",2014,28478,1.5,1979481,1.3,597055,1.1,237690,1.1,43785,1.7,84729,1.7,230852,1.1,18699,1.4,39584,1.3,1145046,0.9,22206076,0.5,20422684,0.5,591294,7.6,397628,1.0,407303,0.2,387167,1.9,6656373,0.1,1971677,0.0,571390,0.0,41645880,0.3,40638504,0.4,1688983,0.0,1007375,5.3,748553,7.0,186344,4.4,72479,14.5,19543277,0.6,4627135,0.5,2008120,0.6,845213,0.7,1773803,0.9,4699019,0.7,2078054,1.1,878751,0.7,1742214,1.1,4073540,0.4,463194,2.2,3610345,0.4,20881,7.1,20098,4.3,3569367,0.3,184466,2.4,69655,2.7,114811,2.9,2651081,2.5,196547,3.8,15806,0.8,21643,0.5,7679,6.1,16224,6.6,505723,0.9,122597,3.4,94033,6.1,208659,2.2,139855,1.0,1322316,4.0
0100000US,,United States,32531,Fertilizer manufacturing,2014,17291,1.8,1219881,1.5,350280,1.3,135317,1.6,31492,2.3,48057,1.2,135414,1.3,11353,2.1,25652,2.0,738230,1.3,13657931,0.7,12236716,0.7,404781,10.6,343710,1.1,333510,0.2,339214,2.1,5471831,0.1,1971677,0.0,546146,0.0,25747757,0.4,25144219,0.5,351470,0.0,603538,8.1,510369,9.6,37275,7.9,55894,7.8,12066717,0.8,2115648,0.9,1103165,0.8,205874,2.1,806610,1.9,2037829,1.3,1070883,2.1,215046,2.8,751899,2.1,3472775,0.4,340612,1.9,3132163,0.4,16506,9.0,7807,10.0,3107850,0.4,113145,3.8,35524,4.9,77621,4.3,1594888,2.9,79523,2.4,13128,0.9,5094,1.2,3846,3.5,10543,4.5,397226,1.0,43883,9.0,17790,9.3,133646,0.7,97091,1.1,793118,5.1
